name,category,review.point,price,has_smoke,has_peat,has_sherry,has_vanilla,has_fruit,has_sweet,has_orange,has_fruits,has_toffee,has_spices,has_palate,has_spicy,has_pepper,has_apple,has_ginger,has_citrus,has_wood,has_caramel,has_smoky,has_fruity,has_spice,has_oak,has_honey,has_chocolate
"That Boutique-y Whisky Company Blended Whisky No.1 35 year old, 46.5%",Blended Scotch Whisky,88,150.0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"Berrys’ Islay Reserve, 46%",Blended Malt Scotch Whisky,88,63.0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1
"Glenmorangie Cadboll, 43%",Single Malt Scotch,88,115.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
"Glenglassaugh Peated Port Wood Finish, 46%",Single Malt Scotch,88,81.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
"Balvenie DoubleWood 12 year old, 43%",Single Malt Scotch,88,55.0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
"Glenfiddich 18 year old Small Batch Reserve, 40%",Single Malt Scotch,88,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Speyburn 15 year old, 46%",Single Malt Scotch,88,65.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0
"Port Askaig 8 year old, 45.8%",Single Malt Scotch,88,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Old Pulteney Clipper, 46%",Single Malt Scotch,88,55.0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1
"Jura 18 year old, 44%",Single Malt Scotch,88,125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Big Peat Fèis Ìle 2018, 48%",Blended Malt Scotch Whisky,88,65.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
"Berry Bros & Rudd The Classic Range Islay Blended Malt, 44.2%",Blended Malt Scotch Whisky,88,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Samaroli by Samaroli 2017 Edition, 43%",Blended Malt Scotch Whisky,88,176.0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Bowmore 27 year old Port Cask, 48.3%",Single Malt Scotch,88,520.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Deanston 2008 Brandy Cask Finish, 56.4%",Single Malt Scotch,88,85.0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1
"Tomatin 15 year old Moscatel Limited Edition, 46%",Single Malt Scotch,88,95.0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"Highland Park Valknut, 46.8%",Single Malt Scotch,88,80.0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
"John Walker & Sons XR 21 year old, 40%",Blended Scotch Whisky,88,132.0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
"Johnnie Walker Gold Label Reserve, 40%",Blended Scotch Whisky,88,79.0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
"Compass Box The Story of the Spaniard, 43%",Blended Malt Scotch Whisky,88,65.0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1
"Berry Bros & Rudd The Classic Range Sherry Cask Matured, 44.2%",Blended Malt Scotch Whisky,88,41.0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"White Walker by Johnnie Walker, 41.7%",Blended Scotch Whisky,88,36.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"GlenAllachie 18 year old, 46%",Single Malt Scotch,88,150.0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1
"GlenAllachie 25 year old, 48%",Single Malt Scotch,88,400.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0
"Talisker 8 year old, 59.4%",Single Malt Scotch,88,89.0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
"The Singleton of Glen Ord 14 year old, 57.6%",Single Malt Scotch,88,128.0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
"Balnellan 12 year old Speyside Glenlivet, 40%",Single Malt Scotch,88,33.0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1
"Macallan 12 year old Triple Cask, 40%",Single Malt Scotch,88,65.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"Duncan Taylor Octave The Huntly 1996 21 year old, 52.7%",Blended Malt Scotch Whisky,88,170.0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
"Big Peat Christmas Edition 2018, 53.9%",Blended Malt Scotch Whisky,88,75.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1
"The Famous Grouse Toasted Cask, 40%",Blended Scotch Whisky,88,40.0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
"Berry Bros & Rudd The Classic Range Speyside Blended Malt, 44.2%",Blended Malt Scotch Whisky,88,42.0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"Dalwhinnie Winter’s Frost, 43%",Single Malt Scotch,88,40.0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1
"Balvenie 2009 vintage, 64.6%",Single Malt Scotch,88,661.0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1
"Glenmorangie Nectar d’Or 12 year old, 46%",Single Malt Scotch,88,77.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"Aultmore 21 year old, 46%",Single Malt Scotch,88,250.0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1
"Glenrothes 18 year old, 43%",Single Malt Scotch,88,130.0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1
"Tullibardine The Murray Marsala Cask Finish, 46%",Single Malt Scotch,88,80.0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"Aerstone Sea Cask 10 year old, 40%",Single Malt Scotch,88,28.0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Glen Moray Cabernet Sauvignon Cask Finish, 40%",Single Malt Scotch,88,30.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Dalmore 12 year old, 40%",Single Malt Scotch,88,65.0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
"Dalmore 15 year old, 40%",Single Malt Scotch,88,130.0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"Deanston 12 year old, 46.3%",Single Malt Scotch,88,60.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0
"Auchentoshan Three Wood, 48%",Single Malt Scotch,88,70.0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0
"Macallan Estate, 43%",Single Malt Scotch,88,250.0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"Tamdhu 12 year old, 43%",Single Malt Scotch,88,65.0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oban 14 year old, 43%",Single Malt Scotch,88,75.0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"Port Askaig 10th Anniversary, 55.85%",Single Malt Scotch,88,100.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
"Hunter Laing & Co. Scarabus, 46%",Single Malt Scotch,88,39.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
"Highland Park 16 year old Twisted Tattoo, 46.7%",Single Malt Scotch,88,105.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
"Springbank 10 year old, 46%",Single Malt Scotch,88,72.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
"Cutty Sark, 40%",Blended Scotch Whisky,88,20.0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"Balvenie 14 year old The Week of Peat, 48.3%",Single Malt Scotch,88,100.0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"Duncan Taylor 10 year old Dimensions Cask Strength 2008 (distilled at Aultmore), 53%",Single Malt Scotch,88,70.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"Duncan Taylor 11 year old Dimensions Cask Strength 2008 (distilled at Miltonduff), 53%",Single Malt Scotch,88,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GlenAllachie 15 year old, 46%",Single Malt Scotch,88,110.0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1
"Johnnie Walker Black Label Lowlands Origin, 42%",Blended Scotch Whisky,88,46.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"Royal Salute 21 year old The Malts Blend, 40%",Blended Malt Scotch Whisky,88,135.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Octomore 10.1, 59.8%",Single Malt Scotch,88,190.0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"Octomore 10.4, 63.5%",Single Malt Scotch,88,235.0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
"Tobermory 12 year old, 46.3%",Single Malt Scotch,88,57.0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"Glenglassaugh Torfa, 50%",Single Malt Scotch,88,55.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
"Highland Park 21 year old (November 2019 Release), 46%",Single Malt Scotch,88,350.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
"Jane Walker, 41.9%",Blended Malt Scotch Whisky,88,38.0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0
"Single Malts of Scotland 13 year old Glen Elgin 2006 Single Cask (Cask No. 9800011), 54.1%",Single Malt Scotch,88,125.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1
"Tomintoul 12 year old Oloroso Sherry Cask, 40%",Single Malt Scotch,88,80.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"Tomintoul 16 year old, 40%",Single Malt Scotch,88,72.0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0
"Gordon & MacPhail Connoisseurs Choice Hermitage Wood Finish 2004 (Distilled at Caol Ila; Batch 18/002), 45%",Single Malt Scotch,88,110.0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1
" Balblair 18 year old, 46%",Single Malt Scotch,88,209.0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
"Glenlivet 12 year old Double Oak, 40%",Single Malt Scotch,88,45.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
"Glen Moray Madeira Cask Project, 46.3%",Single Malt Scotch,88,84.0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1
"Fettercairn 16 year old, 46.4%",Single Malt Scotch,88,91.0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1
"Highland Park Triskelion, 45.1%",Single Malt Scotch,88,220.0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"Benriach The Original Ten, 43%",Single Malt Scotch,88,54.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
"Cardhu 11 year old (Diageo Special Releases 2020), 56%",Single Malt Scotch,88,111.0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0
"DS Tayman 12 year old Flam Wine Barrel-Finished (Distilled at Linkwood; Cask No. 180803325), 46%",Single Malt Scotch,88,65.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
"Gordon & MacPhail 125th Anniversary 1984 (Distilled at Glenury Royal; Cask No. 2335), 49.1%",Single Malt Scotch,88,2500.0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
"The Singleton of Dufftown 17 year old (Diageo Special Releases 2020), 55.1%",Single Malt Scotch,88,145.0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
"DS Tayman 10 year old Flam Wine Barrel-Finished (Distilled at Caol Ila), 46%",Single Malt Scotch,88,65.0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
"Bruichladdich Octomore 11.1, 59.4%",Single Malt Scotch,88,200.0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"Bladnoch 10 year old, 46.7%",Single Malt Scotch,88,65.0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"Chivas, 25 year old, 40%",Blended Scotch Whisky,87,300.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0
"Johnnie Walker Gold, 18 year old, 40%",Blended Scotch Whisky,87,65.0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
Cask & Thistle 29 year old 1974 Vintage (distilled at Aberfeldy),Single Malt Scotch,87,110.0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
"Signatory (distilled at Ben Nevis), Cask #7438, 31 year old, 1975 vintage, 58.4%",Single Malt Scotch,87,300.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
"Wild Scotsman (distilled at Ben Nevis), 13 year old, 1992 vintage, cask #693",Single Malt Scotch,87,70.0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0
"BenRiach 12 year old 1994 vintage, 56%",Single Malt Scotch,87,66.0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
"BenRiach 20 year old, 46%",Single Malt Scotch,87,140.0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"Bowmore 16 year old 1991 Vintage, 53.1%",Single Malt Scotch,87,100.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
"Signatory 16 year old 1988 vintage (Cask #42508, distilled at Bowmore), 46%",Single Malt Scotch,87,60.0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1
"Bruichladdich Infinity, 55.5%",Single Malt Scotch,87,80.0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"Murray McDavid (distilled at Bruichladdich) 1986, 15 year old, 46%",Single Malt Scotch,87,80.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"Gordon & MacPhail (distilled at Caol Ila), 8 year old, 1996 vintage, 58.1%",Single Malt Scotch,87,55.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
"Clynelish, 14 year old, 46%",Single Malt Scotch,87,45.0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
"Cragganmore Distillers Edition, 1992 vintage, 40%",Single Malt Scotch,87,65.0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
"Dalwhinnie, 29 year old, 57.8%",Single Malt Scotch,87,300.0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"Blackadder Raw Cask (distilled at Edradour), 1976, 49.4%",Single Malt Scotch,87,135.0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
"Scott Selection (distilled at Glen Grant) 1973, 26 year old, 58.2%",Single Malt Scotch,87,98.0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1
"Murray McDavid Mission IV (distilled at Glen Spey), 1974 Vintage, 46%",Single Malt Scotch,87,210.0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1
"Glendronach 12 year old, 40%",Single Malt Scotch,87,48.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
"Glengoyne 21 year old, 43%",Single Malt Scotch,87,80.0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"Glenlivet Cellar Collection 1967, 46%",Single Malt Scotch,87,200.0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1
"Glenlivet French Oak Reserve 15 year old, 40%",Single Malt Scotch,87,50.0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0
"Glenmorangie 1977 Vintage, 43%",Single Malt Scotch,87,200.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1
"The Glenrothes, 1989, 43%",Single Malt Scotch,87,56.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Duncan Taylor 'Rarest of the Rare' (distilled at Glenugie), Cask #5156, 22 year old, 1975 vintage, 58.0%",Single Malt Scotch,87,215.0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1
"Highland Park 1990 vintage 15 year old (Cask #10146), 53.6%",Single Malt Scotch,87,78.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"Murray McDavid (distilled at Highland Park) 1988 14 year old, 46%",Single Malt Scotch,87,48.0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"Laphroaig 40 year old, 42.4%",Single Malt Scotch,87,500.0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1
"The Macallan 1951 Vintage, 48.8%",Single Malt Scotch,87,2000.0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
"Scott's Selection (distilled at Mortlach) 1961, 39 year old, 40.8%",Single Malt Scotch,87,175.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Old Pulteney 17 year old, 46%",Single Malt Scotch,87,80.0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
"Signatory (distilled at Rosebank), 14 year old, 1991 vintage, cask #4755, 43%",Single Malt Scotch,87,60.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Springbank 40 year old, 46%",Single Malt Scotch,87,950.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Duncan Taylor (distilled at Tamnavulin), 37 year old, 1967 vintage, 46.7%",Single Malt Scotch,87,240.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"Tobermory 10 year old, 40%",Single Malt Scotch,87,36.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
"Bruichladdich PC6, 61.6%",Single Malt Scotch,87,140.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tomatin, 18 year old, 43%",Single Malt Scotch,87,60.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Tomatin, 30 year old, 1976 vintage, 49.3%",Single Malt Scotch,87,400.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bruichladdich Sherry Edition Manzanilla 1998 vintage, 46%",Single Malt Scotch,87,100.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"The Antiquary, 1977 vintage, 46%",Blended Scotch Whisky,87,300.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"John MacDougall's Selection (distilled at Bladnoch), 16 year old, 55.8%,",Single Malt Scotch,87,120.0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"Linkwood, 1996 vintage, 58.2%",Single Malt Scotch,87,325.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Glen Elgin, 1998 vintage, 61.1%",Single Malt Scotch,87,406.0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0
"Royal Lochnagar 'Selected Reserve,' 43%",Single Malt Scotch,87,210.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Arran The Peacock 1996 Vintage, 46%",Single Malt Scotch,87,62.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"Edradour Caledonia, 12 year old, 46%, ",Single Malt Scotch,87,80.0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Signatory (distilled at Glen Ord), 1998 Vintage, 11 year old, Cask #3465, 60.3%",Single Malt Scotch,87,110.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Glenrothes, 1994 Vintage, $43%",Single Malt Scotch,87,78.0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
"Duncan Taylor NC2 (distilled at Glen Scotia) 1981 vintage 18 year old, 46%",Single Malt Scotch,87,114.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Eades “Double Malt” Islay (Second Edition), 46%",Blended Malt Scotch Whisky,87,70.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"GlenDronach Sauternes Finish 14 year old, 46%",Single Malt Scotch,87,75.0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
"Kilchoman, Winter 2010 Release, 46%",Single Malt Scotch,87,63.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Gordon & MacPhail “Private Collection” Madeira Wood Finish (distilled at Caol Ila), 1998 Vintage, 10 year old, 46%",Single Malt Scotch,87,70.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
"Clynelish 1993, Gordon & MacPhail Connoisseurs’ Choice range, 43%",Single Malt Scotch,87,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"The Dalmore Tay Dram, 40%",Single Malt Scotch,87,69.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"Auchentoshan 1977, 49.0%",Single Malt Scotch,87,607.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
Ardmore Traditional Cask 1998,Single Malt Scotch,87,50.0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"Hazelburn 12 year old, 46%",Single Malt Scotch,87,80.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
"Springbank 14 year old Amontillado Cask (#305), 55.4%",Single Malt Scotch,87,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Old Pulteney 12 year old, 40%",Single Malt Scotch,87,35.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"Edradour 10 year old, 40%",Single Malt Scotch,87,50.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Auchentoshan Bourbon Matured 1975, 46.9%",Single Malt Scotch,87,750.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"Adelphi (distilled at Glen Grant) 1985 25 year old, 55%",Single Malt Scotch,87,138.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
"Gordon & MacPhail (distilled at Old Pulteney) 21 year old, 43%",Single Malt Scotch,87,120.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Duncan Taylor (distilled at Bunnahabhain) Rare Auld Range 1987 vintage 24 year old, 55.7%",Single Malt Scotch,87,135.0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"Kilchoman 100% Islay (distilled 2008, bottled 2011), 50%",Single Malt Scotch,87,100.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
"Glenglassaugh Aged Over 30 Years, 43%",Single Malt Scotch,87,637.0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0
"Glenfarclas Family Cask 1981 (Cask #57), 50.8%",Single Malt Scotch,87,386.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"Glenfarclas Family Cask 1984 (Cask #6030), 51%",Single Malt Scotch,87,392.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"Cragganmore 12 year old, 43%",Single Malt Scotch,87,50.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"Dalwhinnie Distillers Edition 1992, 43%",Single Malt Scotch,87,81.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
"Chieftain’s (distilled at Glenturret) 21 year old, 55.8%",Single Malt Scotch,87,140.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
